id,name,birth_year,death_year,id,name,birth_year,death_year
fk__p_56612,"Müller, Anton (Bruder Willram)",1870,1939,,,,
fk__p_56613,"Müller, Therese",1833,1903,,,,
fk__p_56615,"Müller-Herfurth, Jean Baptist ",1860,1922,,,,
fk__p_56617,"Marek, Anna",1000,1000,,,,
fk__p_56618,Margarete von Österreich,1480,1530,,,,
fk__p_56619,"Markus, Max",1868,1000,,,,
fk__p_56622,"Marschall-Hahn, Karl Ritter von",1858,1917,,,,
fk__p_56623,"Martens, Heinrich",1000,1000,,,,
fk__p_56624,"Massenbach, Christian Freiherr von",1758,1827,,,,
fk__p_56632,"Mayer, Johann",1858,1941,,,,
fk__p_56633,"Mayer, Wilhelm",1863,1925,,,,
fk__p_56634,"Meier, Agnes",1000,1000,,,,
fk__p_56636,"Meister, Albrecht Ludwig Friedrich",1724,1788,,,,
fk__p_56643,"Monti, Max",1859,1929,,,,
fk__p_56645,Molnar ,1000,1000,,,,
fk__p_56646,"Orléans, Henri Philippe Marie Herzog von",1867,1901,,,,
fk__p_56648,"Perger, Johann",1870,1956,,,,
fk__p_56649,"Rosner, Ignaz Julius",1865,1926,,,,
fk__p_56652,"Weidner, Johann Leonhard",1588,1655,,,,
fk__p_56653,"Zinkgref, Julius Wilhelm",1591,1635,,,,
fk__p_56654,"Schleinitz, Alexander Freiherr von",1807,1885,,,,
fk__p_56658,"Moser, Ottilie",1837,1908,,,,
fk__p_56659,"Zöllner, Elise",1810,1862,,,,
fk__p_56661,"Wrabetz, Carl",1870,1936,,,,
fk__p_56662,"Wolter, Ernst? Edler von Eckwehr",1853,1922,,,,
fk__p_56663,"Witte, Eugen",1848,1907,,,,
fk__p_56667,Winkler,1000,1000,,,,
fk__p_56668,"Winkler, Emil",1835,1888,,,,
fk__p_56669,"Wilkes, John",1727,1797,,,,
fk__p_56671,"Wiesner, Josef",1859,1938,,,,
fk__p_56672,"Wiesinger, Otto",1879,1962,,,,
fk__p_56673,"Wieser, Henriette",1854,1880,,,,
fk__p_56675,Wenzel,1000,1000,,,,
fk__p_56677,Belai,1000,1000,,,,
fk__p_56679,"N., Dr.",1000,1000,,,,
fk__p_56681,"Nicolaus, Paul ",1000,1000,,,,
fk__p_56682,"Nissen, Georg Nikolaus",1761,1826,,,,
fk__p_56683,"Noske, Gustav",1868,1946,,,,
fk__p_56685,"Nowak, Gustav",1846,1921,,,,
fk__p_56689,"Ott, Ernst",1000,1000,,,,
fk__p_56694,"Leroy-Beaulieu, Pierre ",1843,1916,,,,
fk__p_56695,"Deixner, Paul",1903,1912,,,,
fk__p_56696,Paul,1000,1000,,,,
fk__p_56697,"Pelzer, Josef",1883,1940,,,,
fk__p_56698,"Percy, Emmy",1905,1975,,,,
fk__p_56700,"Perger, Johann",1852,1926,,,,
fk__p_56701,"Pfeffer, Leopold",1872,1926,,,,
fk__p_56702,Pfeiffer,1000,1000,,,,
fk__p_56704,"Coburg, Philipp Prinz von ",1844,1921,,,,
fk__p_56705,"Philipp, Hugo Wolfgang",1883,1969,,,,
fk__p_56707,"Pichler, Victor",1000,1000,,,,
fk__p_56708,"Pichler, Marie",1000,1000,,,,
fk__p_56709,"Pick, Leutnant",1000,1000,,,,
fk__p_56712,Pitti,1000,1000,,,,
fk__p_56713,"Platen, Moritz",1000,1000,,,,
fk__p_56714,"Pohl, Wilhelm",1875,1941,,,,
fk__p_56715,"Politzer, Familie ",1000,1000,,,,
fk__p_56718,Pollak aus Gaya,1000,1000,,,,
fk__p_56719,"Pollak, Heinrich",1835,1908,,,,
fk__p_56720,"Pollak, Antonie",1838,1913,,,,
fk__p_56725,"Pollak, Herr ",1000,1000,,,,
fk__p_56727,"Pollak, Oskar?",1883,1915,,,,
fk__p_56732,Pollak (Kastor und Pollak),1000,1000,,,,
fk__p_56733,"Popp, Wilhelm",1863,1922,,,,
fk__p_56735,"Porgès, Helene, geb. Schnapper",1829,1906,,,,
fk__p_56736,Pospischil ,1000,1000,,,,
fk__p_56737,Pospischil,1000,1000,,,,
fk__p_56739,"Preminger, Markus ",1877,1952,,,,
fk__p_56741,"Prix, Josef",1855,1916,,,,
fk__p_56742,"Prochaska, Rudolf von?",1864,1936,,,,
fk__p_56743,Prochaska ,1000,1000,,,,
fk__p_56744,Proksch ,1000,1000,,,,
fk__p_56746,"Puttkamer, Bernhard? von",1858,1941,,,,
fk__p_56748,"Rößler, Carl",1864,1948,,,,
fk__p_56750,"R., Leutnant",1000,1000,,,,
fk__p_56755,"R., Frau",1000,1000,,,,
fk__p_56757,"Ruziczka, Friedrich",1873,1945,,,,
fk__p_56760,"Rafael, L., d. i. Hedwig Kiesekamp, geb. Bracht",1844,1919,,,,
fk__p_56763,"Rappaport-Arbengau, Alfred Ritter von ",1868,1946,,,,
fk__p_56764,"Reich, Wilhelm",1853,1929,,,,
fk__p_56765,"Reicher, Friedrich",1843,1922,,,,
fk__p_56769,Rosé ,1000,1000,,,,
fk__p_56771,"Roosevelt, Franklin Delanoe",1882,1945,,,,
fk__p_56779,"Keller, Martin",1000,1000,,,,
fk__p_56782,Reitzes,1000,1000,,,,
fk__p_56783,"Renard, Alphonse",1842,1903,,,,
fk__p_56784,"Renard, Charles",1847,1905,,,,
fk__p_56785,Resel,1000,1000,,,,
fk__p_56786,Rettich,1000,1000,,,,
fk__p_56787,Reuter (Nachrichten-Agentur),1000,1000,,,,
fk__p_56788,"Reznicek, Ferdinand Freiherr von",1868,1909,,,,
fk__p_56790,Walther,1000,1000,,,,
fk__p_56792,"Walter, Frl.",1000,1000,,,,
fk__p_56793,Walter,1000,1000,,,,
fk__p_56795,"Riehl, Anton",1820,1886,,,,
fk__p_56797,"Richter, Eduard oder Friedrich",1000,1000,,,,
fk__p_56799,"Richter, Edwart",1865,1947,,,,
fk__p_56801,Riedel ,1000,1000,,,,
fk__p_56802,"Riedel, Bernhard",1846,1916,,,,
fk__p_56804,"La Roche, Carl Ritter von",1796,1884,,,,
fk__p_56805,Roland ,1000,1000,,,,
fk__p_56806,Romani,1000,1000,,,,
fk__p_56807,"Rosa, Tante",1000,1000,,,,
fk__p_56808,Rosa,1000,1000,,,,
fk__p_56809,Rosa,1000,1000,,,,
fk__p_56810,"Lunz, Johanna jr.",1909,1000,,,,
fk__p_56811,"Lunz, Josef",1883,1955,,,,
fk__p_56812,"Lunz, Marie",1910,1000,,,,
fk__p_56813,"Holzknecht-Hort, Marie von",1887,1911,,,,
fk__p_56814,Marie,1000,1000,,,,
fk__p_56815,"W., Marie",1000,1000,,,,
fk__p_56816,Marie ,1000,1000,,,,
fk__p_56822,"Rosenberg, Sidonie, geb. Mayer",1864,1000,,,,
fk__p_56823,"Rosenberg, Julius",1860,1929,,,,
fk__p_56825,"Händler, Simon",1884,1938,,,,
fk__p_56826,"Hoch, Karl",1846,1928,,,,
fk__p_56827,"Roth, Josef",1897,1941,,,,
fk__p_56829,"Rothschild, Edmond James Lord",1845,1934,,,,
fk__p_56830,"Rott, Max",1863,1922,,,,
fk__p_56835,Rudi,1000,1000,,,,
fk__p_56836,"Rudolph, Anton",1890,1971,,,,
fk__p_56837,Rudolf,1000,1000,,,,
fk__p_56838,Rudolf,1000,1000,,,,
fk__p_56839,"Ferdinand I., König von Rumänien",1865,1927,,,,
fk__p_56841,"Urban, Franz",1000,1000,,,,
fk__p_56844,"Graubart, Bernhard",1888,1000,,,,
fk__p_56846,"Sauer, Karl",1000,1000,,,,
fk__p_56847,"Schönwald, Franz",1855,1921,,,,
fk__p_56848,Sand ,1000,1000,,,,
fk__p_56851,"Löhner, Ludwig Edler von",1812,1852,,,,
fk__p_56852,S. S.,1000,1000,,,,
fk__p_56853,S. S.,1000,1000,,,,
fk__p_56854,S. S.,1000,1000,,,,
fk__p_56855,"S., Johann",1000,1000,,,,
fk__p_56857,"Sachsen-Coburg-Gotha, August Prinz von",1818,1881,,,,
fk__p_56858,Sándor ,1000,1000,,,,
fk__p_56860,"Schindler, Hermine?, geb. Gstettner",1866,1952,,,,
fk__p_56861,"Schulz, Frau ",1000,1000,,,,
fk__p_56864,"Salomon, Karl",1887,1974,,,,
fk__p_56866,"Peßler, Susanne, geb. Sladky",1866,1000,,,,
fk__p_56867,"Schäfer, Gerda",1000,1000,,,,
fk__p_56868,"Schäfer, Karl-Emil",1891,1917,,,,
fk__p_56870,"Schubert, Josef Franz",1861,1934,,,,
fk__p_56871,"Schachner, Friedrich",1841,1907,,,,
fk__p_56876,"Schellinger, Rudolf jun.",1877,1956,,,,
fk__p_56877,"Schenk, Joseph Freiherr von",1858,1944,,,,
fk__p_56878,"Schenk, Adolf Ritter von",1833,1919,,,,
fk__p_56879,"Schenk, Rudolf",1884,1946,,,,
fk__p_56880,"Drucker, Leopold",1903,1988,,,,
fk__p_56882,"Guttmann, Béla",1900,1981,,,,
fk__p_56883,"Nemes-Neufeld, Alexander",1899,1977,,,,
fk__p_56884,"Schwarz, Ernö",1904,1974,,,,
fk__p_56886,"Glogau, Rudolf",1874,1000,,,,
fk__p_56887,"Schilcher, Gustav",1858,1936,,,,
fk__p_56888,Lessner (Warenhaus),1000,1000,,,,
fk__p_56889,Schilling ,1000,1000,,,,
fk__p_56891,Schlesinger,1000,1000,,,,
fk__p_56893,"Schlesinger, Eugen",1870,1926,,,,
fk__p_56894,"Schlesinger, Hermann",1866,1934,,,,
fk__p_56895,"Schlesinger, Josef",1831,1901,,,,
fk__p_56898,"Schlesinger, Marie?",1000,1000,,,,
fk__p_56900,"Geist, Edwin",1902,1942,,,,
fk__p_56902,"Schmidt, Friedrich Otto (Einrichtungshaus)",1000,1000,,,,
fk__p_56903,"Schmidt, Erich ",1865,1905,,,,
fk__p_56904,"Schmidt, Adolph",1859,1000,,,,
fk__p_56906,"Schmitt, Heinrich von",1743,1805,,,,
fk__p_56907,Schmidt,1000,1000,,,,
fk__p_56908,"Vogl-Fernheim, August Emil von",1833,1909,,,,
fk__p_56909,"Schmitt, Franz",1802,1874,,,,
fk__p_56911,"Schneider, Ferdinand",1000,1899,,,,
fk__p_56913,"Schneider, Friedrich",1000,1859,,,,
fk__p_56914,"Scholz, August",1877,1936,,,,
fk__p_56915,"Schrötter, Erdmann",1859,1000,,,,
fk__p_56916,"Schröder, Ludwig",1848,1914,,,,
fk__p_56917,"Rosenbaum, Albert",1858,1000,,,,
fk__p_56918,"Rosenbaum, Michael",1885,1000,,,,
fk__p_56920,Schreier,1000,1000,,,,
fk__p_56922,Hruby,1000,1000,,,,
fk__p_56925,"Schubert, d. i. Schubert-Soldern, Fortunat",1867,1953,,,,
fk__p_56926,"Schuh, Franz",1804,1865,,,,
fk__p_56927,"Schulze, Herr ",1000,1000,,,,
fk__p_56930,"Schiff, Else",1878,1961,,,,
fk__p_56934,"Joseph, Heinrich",1875,1941,,,,
fk__p_56935,"Schwarz, Alois",1000,1000,,,,
fk__p_56936,Josef ,1000,1000,,,,
fk__p_56937,"Kretz, Josef",1000,1000,,,,
fk__p_56938,"Stolberg, Christian Graf zu",1748,1821,,,,
fk__p_56939,Mambo,1000,1000,,,,
fk__p_56940,Josef ,1000,1916,,,,
fk__p_56941,Josef ,1000,1000,,,,
fk__p_56942,"Löwy, Josef",1000,1000,,,,
fk__p_56943,Josef ,1000,1000,,,,
fk__p_56944,"Strauß, Josef",1827,1870,,,,
fk__p_56945,"Schwarz, Alfred",1851,1926,,,,
fk__p_56947,"Schwarz, Paul",1860,1937,,,,
fk__p_56948,"Schwarzenberg, Adolf Josef Fürst",1832,1914,,,,
fk__p_56949,"Schwind, Ernst Freiherr von",1865,1932,,,,
fk__p_56953,"Smith, Edward John",1850,1912,,,,
fk__p_56956,Sonnenschein,1000,1000,,,,
fk__p_56957,"Sedlak, Hanns",1873,1947,,,,
fk__p_56958,"Seidl, Alois Arthur",1867,1935,,,,
fk__p_56962,"Seidl, Carl",1858,1936,,,,
fk__p_56964,"Sepp, Johann",1816,1909,,,,
fk__p_56965,M.,1000,1000,,,,
fk__p_56966,"M., Anna",1000,1000,,,,
fk__p_56967,"Bradsky-Laboun, Ottokar Theodor Baron von",1866,1902,,,,
fk__p_56968,"Siegel, Heinrich",1830,1899,,,,
fk__p_56970,"Silberer, Franz",1871,1912,,,,
fk__p_56974,"Singer, Samuel",1860,1948,,,,
fk__p_56975,"Sklarek, Willy",1885,1938,,,,
fk__p_56979,"Skoda, Carl",1884,1918,,,,
fk__p_56980,"Škoda, Josef von",1805,1881,,,,
fk__p_56984,"Friedrich, Fritz",1898,1967,,,,
fk__p_56985,"Schlegel, Margarete",1899,1987,,,,
fk__p_56990,"Spitzer, G. & E. (Modesalon)",1000,1000,,,,
fk__p_56993,"Stücklen, Wilhelm",1887,1929,,,,
fk__p_56994,"Stadler, Franz Xaver",1868,1936,,,,
fk__p_56995,"Stahl, Friedrich Julius",1802,1861,,,,
fk__p_56996,Stahl ,1000,1000,,,,
fk__p_56997,"Stejskal, Karl Ritter von",1872,1945,,,,
fk__p_56998,"Starhemberg, Ernst Rüdiger Fürst",1861,1927,,,,
fk__p_56999,Starhemberg,1000,1000,,,,
fk__p_57000,"Stefan, Josef",1835,1893,,,,
fk__p_57002,Stephan ,1000,1000,,,,
fk__p_57003,"Stein, Franz (Franko)",1869,1943,,,,
fk__p_57005,"Stein, Franz",1899,1958,,,,
fk__p_57006,"Stein, Frau Generaldirektor",1000,1000,,,,
fk__p_57008,"Steinheil, Karl August von",1801,1870,,,,
fk__p_57011,"Chamberlain, Joseph",1836,1914,,,,
fk__p_57012,"Chamberlain, Sir Joseph Austen",1863,1937,,,,
fk__p_57014,"Stern, Joseph",1839,1902,,,,
fk__p_57015,"Stern, Carl Wilhelm",1873,1000,,,,
fk__p_57019,"Lehmann, Gustav",1000,1000,,,,
fk__p_57020,"Lehmann, G. ",1000,1000,,,,
fk__p_57021,"Tsilka, Katarina Stefanova",1868,1952,,,,
fk__p_57022,"Strasser, Josef",1836,1918,,,,
fk__p_57024,"Swoboda, Ferdinand",1858,1920,,,,
fk__p_57025,"Swoboda, Karl Maria",1889,1977,,,,
fk__p_57029,"Sturm, Josef",1858,1935,,,,
fk__p_57030,"Sturm, Albert",1851,1909,,,,
fk__p_57031,"Monte, Frl.",1000,1000,,,,
fk__p_57033,"Toggenburg, Friedrich Graf",1866,1956,,,,
fk__p_57035,Plato (Pferd),1000,1000,,,,
fk__p_57036,Szekely ,1000,1000,,,,
fk__p_57037,"Székely, Míhaly",1901,1963,,,,
fk__p_57038,"Herbst, Friederike",1803,1866,,,,
fk__p_57044,"Deutsch, Paul",1873,1958,,,,
fk__p_57048,"Ziegler, Hans",1886,1968,,,,
fk__p_57050,"Tietze, Paul",1875,1943,,,,
fk__p_57051,"Pozsonyi, Ernst",1884,1000,,,,
fk__p_57052,"Taussig, Siegmund",1840,1910,,,,
fk__p_57054,"Taussig, Stephan",1000,1000,,,,
fk__p_57055,"Taussig, Otto",1879,1925,,,,
fk__p_57056,"Taussig, Maximilian",1872,1940,,,,
fk__p_57058,"Tauber, Wladimir",1868,1934,,,,
fk__p_57061,Thomas,1000,1000,,,,
fk__p_57062,"Bernstorff, Christian Günther Graf",1769,1835,,,,
fk__p_57063,"Thury von Thurybrugg, Max ",1841,1919,,,,
fk__p_57065,"F., E. ",1000,1000,,,,
fk__p_57066,"F., E. ",1000,1000,,,,
fk__p_57067,"F., E. ",1000,1000,,,,
fk__p_57068,"F., E.",1912,1000,,,,
fk__p_57069,"Urban, Karl",1855,1940,,,,
fk__p_57070,"Urban, Wenzel Friedrich",1870,1962,,,,
fk__p_57072,"Tomaschek, Rudolf",1873,1950,,,,
fk__p_57076,Sander ,1000,1000,,,,
fk__p_57077,"Biedermann von Turóny, Adolfine Marie Freifrau, geb. Freiin von Popper-Podhrágy",1852,1917,,,,
fk__p_57080,"Unger, Franz",1800,1870,,,,
fk__p_57086,"Denk, Rudolf",1879,1945,,,,
fk__p_57087,"Vetters, Hermann",1880,1941,,,,
fk__p_57088,Victor,1000,1000,,,,
fk__p_57089,"Kießler, Hans",1000,1000,,,,
fk__p_57091,"Windisch-Graetz, Ludwig Prinz zu",1882,1968,,,,
fk__p_57092,"Altmann, Frau",1000,1000,,,,
fk__p_57094,"Rainer, Theodor",1866,1910,,,,
fk__p_57095,"Romani, Eduard",1000,1000,,,,
fk__p_57096,Herzl,1000,1000,,,,
fk__p_57098,"Voß, Werner",1897,1917,,,,
fk__p_57099,"Marie Valerie, Erzherzogin",1868,1924,,,,
fk__p_57101,"Olschinski, Mathias",1874,1000,,,,
fk__p_57102,"Günther, Eugen",1878,1963,,,,
fk__p_57103,"Jirka, Carl (Charles)",1884,1945,,,,
fk__p_57110,"Vanderbilt, Anne Harriman, geb. Rutherford Sands",1859,1940,,,,
fk__p_57113,"Versbach-Hadamar, Friederike Freifrau von",1865,1913,,,,
fk__p_57116,"Vivante-Villabella, Fortunato Freiherr von",1846,1000,,,,
fk__p_57117,Doleschal ,1000,1000,,,,
fk__p_57118,Doleschal,1000,1000,,,,
fk__p_57120,"d’Elvert, Heinrich Freiherr ",1853,1926,,,,
fk__p_57121,"Much, Matthäus",1832,1909,,,,
fk__p_57123,"Friedrich Wilhelm Viktor, deutscher Kronprinz",1882,1951,,,,
fk__p_57126,"Carnot, Lazare Nicolas",1753,1823,,,,
fk__p_57128,"Frisch, Anton Ritter von",1849,1917,,,,
fk__p_57129,"Pethes, Imre",1864,1924,,,,
fk__p_57130,Atkinson (Parfum),1000,1000,,,,
fk__p_57131,"Johann Salvator, Erzherzog",1852,1000,,,,
fk__p_57132,"Popp, Julius",1849,1902,,,,
fk__p_57134,"Erlanger, Ludwig (Lulu) Baron von",1862,1923,,,,
fk__p_57135,"Fanto, Gizela, geb. Goldstein",1850,1941,,,,
fk__p_57136,"Fechner, Oswald Bruno",1863,1944,,,,
fk__p_57137,"Füller, Joseph",1856,1928,,,,
fk__p_57141,"Feistmantel, Franz",1786,1857,,,,
fk__p_57144,"Fekete, Karl",1000,1000,,,,
fk__p_57146,"Ferrari, Emil",1843,1902,,,,
fk__p_57147,"Ferrari, Paula?",1883,1974,,,,
fk__p_57149,Wertheim (Safe-Fabrik),1000,1000,,,,
fk__p_57150,"Feuerbach, Johann Anselm Ritter von",1775,1833,,,,
fk__p_57152,"Fiala, Karl",1885,1904,,,,
fk__p_57154,"Fischl, Oscar",1880,1933,,,,
fk__p_57156,"Wallburg, Otto",1889,1944,,,,
fk__p_57157,"Wiesenthal, Fritz",1880,1936,,,,
fk__p_57158,"Fritsch, Willy",1901,1973,,,,
fk__p_57159,"Waldau, Therese, geb. Weiß",1807,1906,,,,
fk__p_57160,"Groß, Josef",1000,1000,,,,
fk__p_57162,"Munk, Markus",1829,1916,,,,
fk__p_57163,"Jaworski, Basil Ritter von",1000,1000,,,,
fk__p_57165,"Guyot, Prosper",1825,1000,,,,
fk__p_57166,"Franck-Witt, Lotte",1894,1935,,,,
fk__p_57168,"Weiser, Josef Viktor",1884,1000,,,,
fk__p_57169,"Ebert, Karl Egon von",1801,1882,,,,
fk__p_57170,Fritz ,1000,1000,,,,
fk__p_57172,Fritz ,1000,1000,,,,
fk__p_57174,Freund Fritz (Hund),1000,1000,,,,
fk__p_57176,-o- ,1000,1000,,,,
fk__p_57178,"Gutmann, Eduard",1857,1931,,,,
fk__p_57180,"Tauber, Richard",1857,1926,,,,
fk__p_57181,"Schild, Franz",1861,1930,,,,
fk__p_57182,"Tandler, Heinrich",1871,1936,,,,
fk__p_57183,"Gutmann, Emilie von, geb. Hartmann",1876,1953,,,,
fk__p_57186,"Heine, Gustav (Gottschalk)",1803,1886,,,,
fk__p_57187,"Schober, Alfred",1856,1917,,,,
fk__p_57188,"Vogel, August?",1858,1931,,,,
fk__p_57189,"Vogel-Vogelstein, Carl Christian von",1788,1868,,,,
fk__p_57190,"Wolff, Kurt",1895,1917,,,,
fk__p_57191,"T., Marie ",1000,1000,,,,
fk__p_57192,"Böhm-Böhmersheim, Carl Edler von",1827,1902,,,,
fk__p_57193,Abeles,1000,1000,,,,
fk__p_57194,"Vacano, Emil Mario",1840,1892,,,,
fk__p_57195,"Edison, Mina, geb. Miller",1865,1947,,,,
fk__p_57196,Ludwig Ferdinand? von Bayern,1859,1949,,,,
fk__p_57200,"Eduard Albert, Prinz von Wales",1894,1972,,,,
fk__p_57203,"Anna, Hl.",1000,1000,,,,
fk__p_57204,"L., Anna",1000,1000,,,,
fk__p_57206,"Pichl, Anna",1904,1000,,,,
fk__p_57207,Marcus Antonius ,1000,1000,,,,
fk__p_57208,"Buchberger, Anton",1000,1000,,,,
fk__p_57209,Anton,1870,1000,,,,
fk__p_57210,"Dreher, Oskar Anton",1914,1926,,,,
fk__p_57211,"Lax, Zita, geb. Krupnik",1000,1000,,,,
fk__p_57212,"Arco, Georg Graf",1869,1940,,,,
fk__p_57213,"Arnold, Gottfried?",1665,1714,,,,
fk__p_57215,"Appel, Walter",1890,1932,,,,
fk__p_57216,"Arnstein, Franziska Baronin von, geb. Itzig",1758,1818,,,,
fk__p_57217,Árpád,1000,1000,,,,
fk__p_57218,"Artaria, Domenico",1775,1842,,,,
fk__p_57220,"Auer, Ignaz",1846,1907,,,,
fk__p_57221,August,1000,1000,,,,
fk__p_57226,B. ,1000,1000,,,,
fk__p_57227,B. ,1000,1000,,,,
fk__p_57228,B.,1000,1000,,,,
fk__p_57229,B.,1000,1000,,,,
fk__p_57230,"B., Frl.",1000,1000,,,,
fk__p_57231,B.,1000,1000,,,,
fk__p_57232,B.,1000,1000,,,,
fk__p_57233,"B., Frau",1000,1000,,,,
fk__p_57235,"B., Abgeordneter",1000,1000,,,,
fk__p_57236,B.,1000,1000,,,,
fk__p_57238,"B., Frau",1000,1000,,,,
fk__p_57239,"B., Marie ",1000,1000,,,,
fk__p_57240,B.,1000,1000,,,,
fk__p_57241,B.,1000,1000,,,,
fk__p_57242,B.,1000,1000,,,,
fk__p_57243,B.,1000,1000,,,,
fk__p_57244,B.,1000,1000,,,,
fk__p_57245,—b—,1000,1000,,,,
fk__p_57247,"Back de Surányi, Mathilde, geb. Orosdi",1000,1916,,,,
fk__p_57248,"Mandl, Camilla, geb. Barda",1872,1922,,,,
fk__p_57250,"Burger, Therese, geb. Feigel",1844,1923,,,,
fk__p_57251,"Brandeis, Margarethe Leopoldine, geb. Stich",1839,1915,,,,
fk__p_57253,"Schweißhand, Isolde",1000,1000,,,,
fk__p_57254,"Bassermann, Ernst",1854,1917,,,,
fk__p_57260,"Herz, Julius",1859,1939,,,,
fk__p_57264,"Bella, Emilie",1000,1000,,,,
fk__p_57265,"Benndorf, Friedrich August Otto",1838,1907,,,,
fk__p_57266,"Berchtold, Aloys Sigismund Leopold Graf",1894,1977,,,,
fk__p_57267,"Berg, Friedrich?",1873,1925,,,,
fk__p_57275,"Bismarck-Schönhausen, Wilhelm Otto Albrecht Graf",1852,1901,,,,
fk__p_57277,"Bittner, Jiři",1846,1903,,,,
fk__p_57278,"Blum, Fräulein",1000,1000,,,,
fk__p_57279,"Blum, Robert",1000,1000,,,,
fk__p_57282,"Boetticher, Karl Heinrich von",1833,1907,,,,
fk__p_57283,"Bourbon-Parma, Robert Herzog von",1848,1907,,,,
fk__p_57286,"Astor, John Jacob",1864,1912,,,,
fk__p_57287,"Straus, Isidor",1845,1912,,,,
fk__p_57289,"Brunner, Heinrich",1840,1915,,,,
fk__p_57290,"Brunner, Franz",1899,1941,,,,
fk__p_57291,"Freund, Seraphine",1000,1000,,,,
fk__p_57292,Buchner ,1000,1000,,,,
fk__p_57293,"Buchholz, Wilhelmine, d. i. Julius Stinde",1841,1905,,,,
fk__p_57294,"Buquoy, Karl Bonaventura Graf",1854,1911,,,,
fk__p_57295,"Busch, Moriz",1821,1899,,,,
fk__p_57299,"Beer, Otto",1879,1946,,,,
fk__p_57300,"Tauber, Harald Edgar",1911,1948,,,,
fk__p_57301,Ch.,1000,1000,,,,
fk__p_57302,"Charles, Jacques Alexandre César",1746,1823,,,,
fk__p_57303,"Charlotte, Kaiserin von Mexico, geb. Prinzessin von Belgien",1840,1927,,,,
fk__p_57306,Cicero,1000,1000,,,,
fk__p_57307,"Colbert, Jean Baptiste Marquis de Seignelay",1619,1683,,,,
fk__p_57309,"Cook, Thomas",1808,1892,,,,
fk__p_57310,"Cerny, Josef",1000,1000,,,,
fk__p_57311,"Czerny, Oskar?",1870,1932,,,,
fk__p_57312,"Curtius, Georg",1820,1885,,,,
fk__p_57314,Desirée,1000,1000,,,,
fk__p_57319,"D., J.",1000,1000,,,,
fk__p_57320,"D., M.",1000,1000,,,,
fk__p_57322,"Danzer, Karl Maria",1876,1936,,,,
fk__p_57323,"H., Anton",1843,1000,,,,
fk__p_57328,E.,1000,1000,,,,
fk__p_57329,E.,1000,1000,,,,
fk__p_57330,"Elchinger?, Richard",1879,1955,,,,
fk__p_57331,E.,1000,1000,,,,
fk__p_57333,"Eger, Leopold",1837,1904,,,,
fk__p_57335,"P., F.",1000,1000,,,,
fk__p_57336,Chieh,1000,1000,,,,
fk__p_57337,Edi,1000,1000,,,,
fk__p_57338,"Ehrenfest, Theodor",1842,1884,,,,
fk__p_57339,"Ehrlich, Ferry",1894,1000,,,,
fk__p_57341,Eppich ,1000,1000,,,,
fk__p_57343,"Ernest, Ludwig Stefan",1826,1912,,,,
fk__p_57344,"Etrich, Ignaz",1879,1967,,,,
fk__p_57345,"Montgolfier, Jacques-Étienne",1745,1799,,,,
fk__p_57347,"Esterházy de Gálantha, Nikolaus II. Fürst",1765,1833,,,,
fk__p_57350,"Fürth, Herbert von",1000,1000,,,,
fk__p_57352,"F., Dr.",1000,1000,,,,
fk__p_57353,F.,1000,1000,,,,
fk__p_57356,F.,1000,1000,,,,
fk__p_57357,"F., Frau",1000,1000,,,,
fk__p_57360,"F., A.",1000,1000,,,,
fk__p_57361,"F., H.",1000,1000,,,,
fk__p_57364,"F., W.",1000,1000,,,,
fk__p_57366,"Faulhaber, Emil",1874,1959,,,,
fk__p_57367,"Wolff Metternich zur Gracht, Gisbert Viktor Konstantin Graf",1886,1000,,,,
fk__p_57368,Fini,1000,1000,,,,
fk__p_57369,"Fink, Rudolf",1000,1882,,,,
fk__p_57370,Fink ,1000,1000,,,,
fk__p_57371,"Müller, Jens P.",1866,1938,,,,
fk__p_57373,"Fischer, Emanuel ",1874,1000,,,,
fk__p_57377,Fröhlich ,1000,1000,,,,
fk__p_57379,"Frankl, Frau",1000,1000,,,,
fk__p_57380,Franz,1000,1000,,,,
fk__p_57381,Franz,1000,1000,,,,
fk__p_57382,Franz,1000,1000,,,,
fk__p_57383,"Frick, Wilhelm",1877,1946,,,,
fk__p_57384,"Splény de Miháldi, Arpád Freiherr ",1864,1000,,,,
fk__p_57385,"Broczyner, Alfred",1878,1000,,,,
fk__p_57386,"Guttmann, Arthur",1877,1956,,,,
fk__p_57387,"Schoenebeck, Herta Antonie von",1876,1931,,,,
fk__p_57389,G.,1000,1000,,,,
fk__p_57390,G.,1000,1000,,,,
fk__p_57391,G.,1000,1000,,,,
fk__p_57392,G.,1000,1000,,,,
fk__p_57393,"G., Frl.",1000,1000,,,,
fk__p_57394,G.,1000,1000,,,,
fk__p_57400,"G., Irene",1000,1000,,,,
fk__p_57401,"G., G.",1000,1000,,,,
fk__p_57402,"B., A.",1000,1000,,,,
fk__p_57405,"G., A.",1000,1000,,,,
fk__p_57407,"Geiger, Irma, geb. Haiduschka",1885,1913,,,,
fk__p_57409,"Schiller, Moritz (Modewarenhaus)",1000,1000,,,,
fk__p_57411,"Goëzman de Thurn, Gabrielle Julie Jamart",1000,1000,,,,
fk__p_57412,"Wiedmann, Otto",1846,1913,,,,
fk__p_57413,"Widmann, Leutnant",1000,1000,,,,
fk__p_57415,"Goldberger, Josephine",1906,1000,,,,
